actual,prediction,err%
5.752599999999999,5.8100552992404895,-0.9987709773057437
5.7616,5.744487925796205,0.29700212100448203
5.757700000000001,5.7622559003713185,-0.07912708844361135
5.7982,5.758558480814582,0.6836866473287884
5.7609,5.795738072261319,-0.6047331538703745
5.801,5.769143763576453,0.5491507744103922
5.7883,5.775946272908263,0.21342582609291524
5.8004,5.813157075012014,-0.2199344012829126
5.805999999999998,5.7915040558344595,0.24967179065688586
5.785900000000001,5.801668559901857,-0.2725342626359943
5.773499999999999,5.8045732406008765,-0.5382045657032499
5.782400000000001,5.791880451747274,-0.16395357891659687
5.776,5.780070834410508,-0.07047843508497684
5.773800000000001,5.778107713177541,-0.07460793892306579
5.7889,5.7780888511817725,0.1867565309165372
5.787,5.787549707232314,-0.009499001767996479
5.7719000000000005,5.782642560987399,-0.1861182797241522
5.764799999999999,5.782141545795053,-0.30081782186812467
5.778600000000001,5.763893665728939,0.2544964917291701
5.792700000000001,5.778298739637428,0.24861049877557476
5.7798,5.793139095623114,-0.23078818684234892
5.753300000000001,5.7784222166719745,-0.4366575125923094
5.7514,5.7397351924874584,0.20281683611889004
5.768300000000001,5.759796777576893,0.14741297129323433
5.745299999999999,5.775925807027844,-0.5330584482593466
5.7605,5.730978740927236,0.5124773730190788
5.761999999999999,5.759311243372837,0.04666359991603328
5.7595,5.760925666507493,-0.024753303368226134
5.750500000000001,5.758749715128083,-0.14346083172041138
5.7732,5.759511076220563,0.23711154609985952
5.791,5.748422111932933,0.7352424117953293
5.791799999999999,5.787905449860977,0.06724248314897234
5.7808,5.791165904115366,-0.17931608281493677
5.742399999999999,5.776678184105099,-0.596931319746093
5.781399999999999,5.720713785610108,1.0496802572022557
5.7719000000000005,5.773928991002697,-0.035152913298860576
5.7448,5.772284276039273,-0.47842006752669375
5.7837,5.76590157685103,0.30773420386550443
5.7475000000000005,5.769479263432803,-0.3824143267995242
5.724800000000001,5.775526546575985,-0.8860841702065334
5.7456,5.759103893118094,-0.2350301642664681
5.772399999999999,5.753696269141558,0.3240200065560544
5.743,5.762980169128691,-0.3479047384414233
5.7647,5.7550042317132455,0.16819207047643225
5.747999999999999,5.752331471412455,-0.07535614844216039
5.741499999999999,5.753681763695783,-0.2121704031313062
5.7328,5.748675648940796,-0.27692661423380593
5.7593000000000005,5.738377734426614,0.3632779256747685
5.788099999999999,5.736659157610548,0.8887345137342308
5.7968,5.783285063822796,0.2331447725849435
5.7945,5.797981649551738,-0.06008541809884503
5.8336000000000015,5.792579271888478,0.70318033652502
5.786099999999999,5.8531808299516985,-1.1593444626207494
5.7554,5.795891841962987,-0.7035452264479743
5.7358,5.757446406655367,-0.3773912384561311
5.7345,5.7342086105190075,0.005081340674726058
5.721500000000001,5.734478206335419,-0.22683223517291728
5.7189,5.721554486125236,-0.04641602625044442
5.729900000000001,5.718113936617154,0.20569405020761927
5.719900000000001,5.741163318077223,-0.3717428290218658
5.716400000000001,5.70809552291394,0.14527459740503096
5.7334000000000005,5.716573890741163,0.2934752373606854
5.733199999999999,5.733042794793925,0.002742015036525777
5.4411000000000005,5.727245489718331,-5.258963991074051
5.722,5.474946824572358,4.317601807543558
5.7238,5.613981351381879,1.9186318288221242
5.7385,5.687539914053709,0.8880384411656508
5.737699999999999,5.688413859248242,0.8589877608058509
5.726299999999999,5.692247566049796,0.5946673061174381
5.722899999999999,5.694112069932791,0.5030304577610736
5.761,5.727831385969723,0.5757440380190445
5.779200000000001,5.7640580274273745,0.2620081079150527
5.811999999999999,5.7778254467005175,0.5879998847123526
5.8115,5.82871762048884,-0.29626809754521805
5.8472,5.812928378324323,0.5861202229387854
5.8395,5.8612968092861255,-0.37326499334061775
5.8232,5.851367351370215,-0.48370915253151914
5.801099999999999,5.820465961091571,-0.33383256781596915
5.821199999999999,5.79412106530319,0.46517787907663755
5.8457,5.810971664449868,0.5940834382560172
5.818499999999999,5.847752847790025,-0.5027558269317755
5.7945,5.8251659400377,-0.529224955349039
5.7642,5.802818630591243,-0.669973814080754
5.748,5.745057654719587,0.05118902714706245
5.7497,5.753118405843661,-0.059453638340449436
5.7465,5.751905614375035,-0.09406794353145306
5.758000000000001,5.744970003676844,0.22629378817570026
5.756,5.767800107297308,-0.20500533873015914
5.729999999999999,5.754388983834913,-0.4256367161416067
5.746900000000001,5.718827028868549,0.4884889441516569
5.7288,5.748651527068685,-0.3465215589422854
5.7226,5.739333462023763,-0.2924101286786197
5.7254,5.727443977512205,-0.035700169633649616
5.7199,5.726336475937894,-0.11252777037875339
5.719999999999999,5.722118943013662,-0.037044458280821674
5.6989,5.72306821291189,-0.4240855763724632
5.700500000000001,5.707417410406575,-0.12134743279666904
5.703699999999999,5.7007325691854955,0.052026418193508166
5.7064,5.703371532350211,0.05307142243427713
5.708,5.706227089329379,0.031060102849009525
5.742400000000001,5.708384310480899,0.5923601546235284
5.735,5.74419885264076,-0.16039847673512414
5.746100000000001,5.735712134514255,0.18078114696482628
5.7707,5.741670713896827,0.5030461833602974
5.801399999999999,5.770700219658786,0.5291788247873486
5.7877,5.8144920104210795,-0.46291290877342434
5.7723,5.78625242532661,-0.24171344744052162
5.775100000000001,5.770893527949967,0.0728380815922436
5.7555000000000005,5.776456365328882,-0.3641102480910744
5.744399999999999,5.743749220103977,0.011328944642117587
5.7542,5.747984183267277,0.10802225735503306
5.768200000000001,5.757822271467428,0.17991277231325223
5.7578,5.772086371753509,-0.2481220562282314
5.762599999999999,5.75779999367155,0.08329584438359831
5.767,5.762599914864713,0.07629764410070518
5.7787,5.76383070011365,0.257312196278567
5.769799999999999,5.775051282122003,-0.09101324347470333
5.764599999999999,5.771299340845806,-0.11621519005320272
5.7611,5.7673092515593,-0.10777892345732142
5.801000000000001,5.76131947227332,0.6840290937197161
5.706099999999999,5.780958584306279,-1.3119045285971098
5.7031,5.819800122568228,-2.0462576943807447
5.7391000000000005,5.720657092678335,0.3213553923379136
5.735100000000001,5.73806864019588,-0.0517626579463063
5.741599999999999,5.739137218187915,0.042893650064162
5.750400000000001,5.743736034234454,0.11588699508811864
5.7393,5.744692021404127,-0.09394911233298449
5.734,5.731391184332799,0.04549730846182136
5.7453,5.734641319655064,0.18551999625670065
5.758900000000001,5.74153635653965,0.3015097233907578
5.7645,5.764181410643016,0.00552674745396306
5.7475,5.764129046861293,-0.289326609156912
5.7448,5.746707341203616,-0.03320117677928866
5.7689,5.748363168522049,0.35599215583475646
5.7739,5.777265917616266,-0.0582953916116688
5.789200000000001,5.7687274686528625,0.3536331677457775
5.7675,5.796143555032548,-0.4966372784143506
5.7867000000000015,5.765955253002644,0.35849010657815056
5.7893,5.7816711801621965,0.13177447770548065
5.792999999999999,5.797913191910087,-0.08481256533899516
5.782699999999999,5.786234677954026,-0.061125044599000464
5.7864,5.787911266206849,-0.02611755507480269
5.747300000000001,5.7859303923945955,-0.6721485287803757
5.7431,5.758716457055137,-0.2719168577098863
5.761299999999999,5.736532992362212,0.42988574866413926
5.7632,5.763732347266293,-0.009237008368489896
5.8044,5.7629732116646455,0.7137135334462603
5.806900000000001,5.803265799508318,0.06258417557875504
5.7868,5.807110531017639,-0.35098035214002593
5.868500000000001,5.784072942625377,1.4386479913883268
5.839300000000001,5.835562834924006,0.06400022393086076
5.8469,5.850205318349771,-0.05653112503671256
5.855600000000001,5.844798701320313,0.1844610062109422
5.8577,5.850858403173046,0.11679664077973644
5.854499999999999,5.855572616481982,-0.018321231223561774
5.860800000000001,5.855716545880512,0.08673652265031251
5.830699999999998,5.853548136556053,-0.39185923741667766
5.862299999999999,5.861843053039715,0.007794670356075247
5.864099999999999,5.8471560246343754,0.2889441749905921
5.870900000000001,5.851526061865718,0.3299994572260302
5.8728,5.858432381710422,0.24464681735420546
5.8763,5.870901079039949,0.09187619692750373
5.8389,5.874288942748281,-0.6060892076980495
5.855600000000001,5.862046258400018,-0.11008706878914772
5.8832,5.8461929419836665,0.6290294060432072
5.892200000000002,5.867452031244539,0.42001236813860743
5.945999999999999,5.892076897453132,0.9068802984673255
5.926499999999999,5.9565638059338735,-0.5072775826183157
5.934600000000001,5.930079315327391,0.07617505261703338
5.9388,5.931301496747516,0.12626293615685402
5.921799999999998,5.947411738452814,-0.4324992139689932
5.910000000000001,5.921751377731656,-0.19883887870820863
5.9125,5.910427504440403,0.03505277902066786
5.9133,5.915404977218448,-0.03559733513348705
5.9151,5.9132495450423885,0.03128357859734019
5.8981,5.916929652997809,-0.3192494701312104
5.8944,5.896396379175195,-0.03386908209818388
5.8782,5.894287261914226,-0.2736766682696412
5.8961,5.873387616028221,0.38521029107001414
5.897500000000001,5.892522684750173,0.08439703687712166
5.9262,5.897080066983596,0.49137614350516967
5.918899999999999,5.917160381262505,0.029390912796192575
5.9439,5.928927682250967,0.25189383652203967
5.9441,5.93224472074002,0.19944616106692875
5.894999999999999,5.954813562647874,-1.0146490695144206
5.8894,5.9028584411057015,-0.22851973215779653
5.9205000000000005,5.890043269841278,0.5144283448817305
5.903100000000001,5.91753307114777,-0.24449985851110306
5.906899999999999,5.888335999744166,0.3142765283961665
5.892600000000001,5.911575301146143,-0.32201916210402853
5.899700000000001,5.897619887282938,0.03525794052346143
5.930700000000001,5.9044283813311,0.4429766919402513
5.9145,5.903995955140681,0.17759818850822545
