actual,prediction,err%
9.2746,8.628879361358083,6.962247845102937
8.901100000000001,9.193107493672969,-3.280577610328692
8.8781,8.922109000462687,-0.4957029146178433
8.8187,8.942452454353825,-1.4032958866252998
8.9906,8.890811102203582,1.109924785847649
8.855699999999999,8.932391490357109,-0.8660127415914031
8.314100000000002,8.90190878831701,-7.070023073056721
9.086,8.424519400313471,7.280217914225499
8.9293,8.669187054590076,2.913027285564647
8.537700000000001,8.827769909396382,-3.3975181769842133
8.868899999999998,8.872618860751535,-0.04193147686338581
8.586999999999998,8.779805565720682,-2.245319270067363
8.7364,8.829743519018102,-1.0684437413362737
8.769499999999999,8.73457469552339,0.39825878871781395
8.623299999999999,8.733308381668426,-1.2757109420804937
8.690199999999999,8.704123697018346,-0.1602229755166414
8.870000000000001,8.71856727979121,1.7072460000991
9.3228,8.594494478293942,7.812089948363781
9.3222,9.52337353962838,-2.1580049733794597
9.2407,9.37959779819848,-1.5031090523280681
9.1849,9.223376135029548,-0.41890641193205935
8.733300000000002,9.169689189379522,-4.996841851070273
8.859600000000002,8.555549878142598,3.4318718887692925
8.8388,8.972468185113907,-1.512288830089
8.791400000000001,8.893811274388975,-1.1649029095362944
8.5934,8.791461762064538,-2.3048125545713782
8.7601,8.663636706154696,1.101166583090417
8.5175,8.736069115178072,-2.566118170567326
8.7335,8.707995096316587,0.2920353086782194
8.571499999999999,8.554533331636595,0.1979428147162547
8.6905,8.709690156836377,-0.22081763806888918
9.0068,8.596159840554504,4.559223691494157
8.9671,8.752374498210163,2.3945924745997895
8.8571,8.992038970883454,-1.5235118818061626
9.2169,8.815516788338284,4.354861305446697
8.9325,9.092487629469396,-1.7910733777710242
9.246,9.017003033014507,2.476713897744895
9.4077,9.083328064392173,3.447940895307322
8.734,9.286249172897223,-6.322981141484124
8.9198,9.125094396317209,-2.3015582896164566
9.1197,9.04057329420455,0.8676459290925056
8.8525,9.048068605709199,-2.2091906886099957
8.4019,9.051818488750994,-7.735375197883751
8.3105,8.662028477058584,-4.2299317376642165
8.4221,8.317465317886848,1.2423823287915425
8.9057,8.405607926920746,5.615415667260893
8.7416,9.33538285501386,-6.792610677837693
8.3476,8.624840770826795,-3.3212033497867077
8.5628,8.44386675102183,1.3889527838810882
8.6411,8.573095028145257,0.7869943856076499
8.944899999999999,8.571012619827838,4.179894466927079
9.2823,8.764312580357755,5.580377919720806
8.745199999999999,9.272549398382425,-6.030158239747824
8.156099999999999,8.76455554701044,-7.460128578737899
8.3447,8.381726582093984,-0.4437137595597753
8.6235,8.541169392048086,0.9547238122793934
8.6674,8.680729590495984,-0.1537899542652164
8.270800000000001,8.661738774369368,-4.726734709693948
8.1793,8.384077067440293,-2.503601377138549
8.638800000000002,8.259512992903446,4.390505707928831
8.7531,8.427924801513992,3.714971821251989
9.0837,8.642984083914898,4.85172249287297
9.0918,9.236676544661787,-1.593485829668357
8.930100000000001,9.011349892204954,-0.9098430275691554
8.847100000000001,8.976662754890306,-1.4644658124165533
8.525200000000002,8.828424311250012,-3.5567999724347903
8.2976,8.346209934667236,-0.5858312604516589
8.652099999999999,8.302775036140902,4.03745869625983
8.8256,8.948824830223328,-1.3962204294702767
8.7249,8.770409184059249,-0.5216012110081348
8.876100000000001,8.72024460148383,1.7558995337611127
8.991100000000001,8.96183648480214,0.32547202453383367
9.2862,8.98080608854279,3.288685484452294
8.5236,9.338359910748855,-9.558870791084221
8.1021,8.85998604695165,-9.354192702529598
8.397300000000001,8.072740868463473,3.8650415197328676
8.426,8.507356174133205,-0.965537314659449
8.8498,8.502740175505059,3.92166856307421
9.078,8.798651700990227,3.077200914405951
8.844899999999999,9.012745833749964,-1.8976566580737475
8.2563,8.838154136933058,-7.047395769691733
8.331900000000001,8.159377295765307,2.0706285989353495
8.5383,8.414934757256471,1.4448454931722723
8.118,8.547578848697059,-5.291683280328389
8.418000000000001,7.907276352601391,6.067042615806721
8.5936,8.541143829706808,0.6104097269269254
8.6372,8.607882495105406,0.33943297474406514
9.135,8.459730759923199,7.392109907792023
9.001500000000002,9.002294389926018,-0.008825083886195427
8.6498,9.061975043976906,-4.765139586775477
8.1044,8.640124061507276,-6.610286529629285
8.287500000000001,7.856429658161781,5.201452088545641
8.4674,8.324888977174615,1.6830552805511136
9.0174,8.481413976005435,5.943908709767403
9.0517,8.886511488460624,1.8249446130492255
8.6496,9.026999163534235,-4.363197876598172
8.445199999999998,8.543017172578276,-1.158257620639866
8.482999999999999,8.504207243876303,-0.2499969807415356
8.6329,8.547231687029562,0.992346870349908
8.6671,8.706670536134519,-0.45656028123039233
8.7049,8.662311780802877,0.48924420955005765
8.7599,8.73179889344382,0.3207925496430354
8.946500000000002,8.775116632318523,1.9156470986584546
8.7917,9.079982136058222,-3.2790260820799304
8.645900000000001,8.804738794597064,-1.8371574341255743
8.510100000000001,8.635934719474484,-1.4786514785311906
8.8176,8.475949197837359,3.8746461867474324
8.875000000000002,8.755088439979488,1.3511161692452236
9.3724,8.799476471408424,6.112879610255399
9.345,9.438495810068964,-1.000490209405712
9.3757,9.35904524662279,0.1776374390947912
8.743,9.382942162756933,-7.31948030146326
8.6644,8.751146632909101,-1.0011845356758793
8.9369,8.640091390523247,3.321158449537895
8.939499999999999,8.949850409206974,-0.11578286489149092
8.9591,8.972353452466262,-0.14793285560226382
9.534399999999998,8.93557137742212,6.28071638045266
9.9691,9.71066168985336,2.5923935976832313
9.3296,9.980818344459575,-6.980131457507027
9.1597,9.276936063408991,-1.279911606373464
9.4121,9.338543192620426,0.7815132369989132
9.2956,9.378512803809171,-0.8919575262400561
9.3897,9.291871089772515,1.0418747162048234
9.331799999999998,9.373997144759254,-0.4521865530686133
9.0562,9.403862745178756,-3.838947297749119
8.6876,9.03441814463432,-3.9921053528514148
9.4395,8.604329731854621,8.847611294511143
9.667699999999998,9.247206726179263,4.34946547597397
9.4308,9.46796692278848,-0.39410148437546355
9.6305,9.349289126013034,2.9200028449921196
9.8168,9.490326510632109,3.3256610032586176
9.1831,9.864749068458357,-7.422864484306578
8.992799999999997,9.257866564726468,-2.947542086185293
8.5614,9.195831528914077,-7.410371305091179
8.2568,8.503641939177077,-2.9895593835030194
8.6018,8.094685320369205,5.895448390229902
9.635,8.621167793671717,10.522389271699877
8.9315,10.093529330479154,-13.010461070135518
9.5949,9.000210680102848,6.197973088798768
9.683899999999998,9.251523206012076,4.4649035408040385
9.797,9.56351865317184,2.3831922713908362
9.5393,9.749749459365596,-2.2061310511839967
9.1446,9.627294011583112,-5.278459545339454
8.785400000000001,9.386811583500485,-6.845579979289321
8.887,8.866859306319812,0.22663096298175364
9.5381,8.966122823107042,5.996762215671439
9.6016,10.022003079755114,-4.378469002615343
9.6434,9.380443113468173,2.7268067956511874
9.8907,9.74112024780003,1.5123272589399221
9.9972,9.931165683997499,0.6605281078952183
9.6834,10.042862660235071,-3.7121533783079372
9.1332,9.588094354979875,-4.980667837996259
9.0043,8.741415849086874,2.9195401187557835
8.9676,9.117688888151996,-1.6736795592131297
9.0814,8.874226233177646,2.2812976724112373
9.646600000000005,9.198461625403786,4.645557757098033
9.3532,10.055115220268885,-7.504546254425068
9.995800000000004,9.139581648294225,8.565781145138747
10.2086,9.709934458165183,4.884759338546106
9.6532,10.250502655670108,-6.1876129746623665
9.8456,9.68251229520433,1.6564526772941193
9.7277,9.811206096244238,-0.8584361796132417
9.4106,9.775039723143474,-3.8726512989976523
9.7241,9.425189581105238,3.0739134613461583
10.2852,9.78503079514338,4.8629993082936664
10.0821,10.014266087541417,0.6728153108834827
10.2791,9.975392020332,2.9546164515181226
9.9232,10.390405557220674,-4.708214660801705
9.6003,9.914265566820987,-3.2703724552460463
9.4522,9.700223144693682,-2.6239726697878027
9.4549,9.409212019868006,0.4832201306411941
9.5818,9.421319807351649,1.6748438983108638
9.5094,9.597269372289295,-0.9240264610732098
9.5094,9.445024066222315,0.6769715626399624
9.8969,9.531452027596927,3.692549913640365
10.1651,10.15584535231976,0.09104335107613722
10.2613,10.174042774308017,0.8503525449210476
10.0499,10.325474869497638,-2.742065786700753
9.8361,9.900159454475174,-0.6512688410566612
9.5421,9.762345172496845,-2.3081415254173137
9.8563,9.361880047618945,5.016283517963685
10.1268,10.02511453054511,1.0041224222349507
9.5615,10.064022208948636,-5.255683825222352
9.738,9.721222438406308,0.17228960354992623
9.6377,9.795918580936062,-1.6416632696189097
9.520500000000002,9.79944398372874,-2.9299299798197307
10.184400000000002,9.731819441473895,4.443860792251938
10.0434,9.665349459766587,3.7641689092679127
9.7481,9.864988062963139,-1.199085595789314
9.4885,9.816889401642094,-3.46092007843277
9.4904,9.63476191128974,-1.5211362143823288
9.7549,9.613531323236293,1.4492068269660003
9.7,9.738578312677797,-0.39771456368863567
9.9556,9.715146669001399,2.4152570512937586
10.3209,10.037764011161434,2.74332653972586
10.4743,10.436411629827827,0.3617269905594896
10.348,10.53828569690448,-1.8388644849679008
10.0421,10.311220593892731,-2.6799234611558487
9.931300000000002,9.929722103135095,0.015888120033700992
9.4175,9.990919903984052,-6.088876070974797
9.790200000000002,9.065141898885015,7.40595801020395
10.239499999999998,9.693046333851164,5.336722165621697
10.2217,10.181431171038485,0.3939543222899872
10.1525,10.26946986180889,-1.152128656083626
9.8686,10.122899852204709,-2.5768584419746285
9.6313,9.917954148793234,-2.9762768140669915
9.8556,9.607661194014282,2.5157149842294593
10.0587,9.837958883011865,2.1945292829901977
9.4821,10.012208723390692,-5.590625741035125
9.7557,9.117921683290986,6.537494149153969
9.3015,9.752746581346926,-4.8513313051327795
