0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,mean_times_20
11.899999999999999,20.3832,10.874,6.695999999999999,9.4958,73.46100000000001,15.8662,5.7489,9.264,7.6899999999999995,10.595600000000003,8.917499999999997,7.941599999999998,13.2652,34.703,9.5551,11.222250000000003,26.919739999999997,12.485600000000002,13.403,320.38768999999996
11.868000000000002,19.97179999999999,10.810000000000002,6.69,9.5302,73.486,16.024900000000002,5.8296,9.268,7.617,10.5743,8.9185,7.764500000000001,13.267399999999999,34.706,9.944799999999997,11.22472,26.972709999999996,12.4993,13.149000000000003,320.11673
11.869,20.498500000000007,10.766,6.687,9.553100000000002,73.498,16.1401,5.7963000000000005,9.267,7.622999999999999,10.579500000000003,8.9221,7.933800000000001,13.165399999999996,34.699000000000005,10.213,11.223049999999999,26.97239999999999,12.494399999999995,13.032499999999999,320.93314999999996
11.867000000000003,20.8737,10.9,6.684000000000001,9.5697,73.51,15.992499999999996,5.8155,9.27,7.648,10.474499999999999,8.9362,8.3506,13.083600000000004,34.708000000000006,9.3093,11.213199999999999,27.181599999999996,12.473900000000002,12.941600000000001,320.80289999999997
11.841000000000003,19.929100000000005,10.781999999999998,6.687,9.5898,73.52300000000001,15.850800000000001,5.8463,9.272,7.6240000000000006,10.6216,8.9202,7.9871,13.009900000000002,34.715,8.5411,11.23152,27.216399999999997,12.485399999999998,12.923600000000002,318.59682000000004
11.829999999999998,20.3369,10.786000000000001,6.684000000000001,9.6189,73.51,16.056199999999997,5.818099999999999,9.249,7.617,10.649800000000004,8.916599999999999,7.7141,13.112499999999997,34.715,8.3145,11.231489999999997,27.32809999999999,12.483899999999998,12.8988,318.87089000000003
11.801999999999998,20.4402,10.926,6.687,9.6488,73.49900000000001,16.3507,5.812199999999999,9.266,7.654,10.760600000000002,8.924999999999999,7.6331999999999995,12.958899999999998,34.715,8.3666,11.229849999999999,27.35719999999999,12.571400000000002,12.8898,319.49344999999994
11.791,19.938999999999997,10.808000000000002,6.684000000000001,9.6679,73.51100000000001,16.204800000000006,5.7965,9.257,7.617999999999999,10.7948,8.9293,8.417000000000002,12.746599999999997,34.715,8.297600000000003,11.2544,27.413099999999996,13.887599999999997,12.897999999999998,320.6306
11.742999999999999,20.521500000000003,10.785,6.714,9.681599999999998,73.51100000000001,16.505200000000002,5.752599999999999,9.257999999999997,7.611,10.7613,9.0166,7.891900000000001,12.8161,34.708,9.7441,11.240769999999998,27.347700000000003,12.620800000000001,12.895999999999999,321.12617
11.69,20.901600000000002,10.918999999999999,6.708,9.7023,73.51100000000001,16.052899999999998,5.7616,9.262,7.636,10.8108,8.949499999999999,7.8705,12.931399999999998,34.706,10.3233,11.245629999999998,27.339599999999997,12.4947,12.8833,321.69913
11.670999999999998,19.838399999999996,10.804,6.708,9.7319,73.524,15.973800000000004,5.757700000000001,9.267,7.630000000000001,10.7277,8.948399999999998,7.8872,13.035800000000004,34.703,10.3447,11.216679999999998,27.343600000000006,12.553500000000001,12.857299999999999,320.52367999999996
11.658,20.33730000000001,10.882,6.69,9.7544,73.524,16.182,5.7982,9.259999999999998,7.630000000000001,10.8092,8.947699999999998,7.899400000000001,13.1978,34.706,10.2432,11.220489999999998,27.438500000000005,12.5193,12.894399999999997,321.59189
11.664,20.3092,10.862,6.687,9.788699999999999,73.52300000000001,16.030900000000003,5.7609,9.263,7.654,10.759599999999999,8.9541,8.444700000000001,13.2521,34.709,10.3425,11.216119999999998,27.456299999999995,12.479800000000001,13.555200000000001,322.71212
11.664,19.962200000000003,10.784,6.687,9.819099999999999,73.49799999999999,16.248199999999997,5.801,9.264999999999999,7.630000000000001,10.719899999999999,8.954899999999999,8.7444,13.342899999999998,34.705000000000005,10.1304,11.222829999999998,27.426139999999993,12.477400000000001,12.842500000000001,321.92486999999994
11.556,20.447899999999994,10.782,11.146,9.847399999999999,73.50999999999999,16.0978,5.7883000000000004,9.261,7.636,10.6665,8.958499999999999,8.4286,13.293199999999999,34.69,9.6747,11.22467,26.92634,12.494899999999996,12.9238,325.3536099999999
11.536,20.79399999999999,10.908999999999999,6.69,9.868599999999999,73.497,15.9264,5.8004,9.278,7.636,10.61,8.9493,8.0382,13.1855,34.692,9.5651,11.23019,26.973580000000002,12.4868,12.906999999999998,320.57307000000003
11.540000000000001,19.9082,10.788,6.6930000000000005,9.890899999999998,73.485,16.113499999999995,5.805999999999998,9.277,7.641999999999999,10.706399999999999,8.947699999999998,8.3338,13.373200000000002,34.683,8.397599999999999,11.223149999999999,26.979789999999998,12.4741,12.939,319.20133999999996
11.528999999999998,20.3735,10.772,6.684000000000001,9.916500000000001,73.46000000000001,16.038,5.785900000000001,9.267,7.636,10.678899999999999,8.951599999999997,8.2974,13.2327,34.677,7.954799999999998,11.24434,27.024679999999996,12.481200000000001,12.937999999999999,318.94252
11.514000000000001,20.280300000000004,10.908999999999999,6.684000000000001,9.9454,73.449,16.5488,5.773499999999999,9.261,7.636000000000001,10.749099999999999,8.9478,8.3821,13.473799999999999,34.689,7.7804,11.250530000000001,26.912899999999993,13.544300000000002,12.968999999999998,320.69993
11.507000000000001,19.880299999999995,10.794000000000002,6.687,9.9765,73.449,16.5132,5.782400000000001,9.272,7.66,10.826199999999998,8.945400000000001,8.9366,13.428099999999999,34.69,7.9929000000000014,11.249429999999998,26.996490000000005,12.9725,12.973,320.53202000000005
11.487999999999998,20.448299999999993,10.773,6.684000000000001,10.010299999999999,73.461,16.837200000000003,5.776,9.274999999999999,7.630000000000001,10.927000000000001,8.9462,8.8649,13.3661,34.69,7.757699999999999,11.252440000000002,27.17680000000001,12.5052,12.9492,320.81834000000003
11.456999999999999,20.754,10.908,6.687,10.027700000000001,73.485,16.4581,5.773800000000001,9.251000000000001,7.642,10.945300000000001,8.9561,8.6938,13.4693,34.69,7.7641,11.23918,27.20660000000001,12.485600000000002,12.978000000000002,320.87158
11.424000000000001,19.894000000000002,10.793,6.681000000000001,10.043299999999999,73.461,16.169200000000004,5.7889,9.248000000000001,7.66,10.923699999999997,8.967500000000001,9.047999999999998,13.364500000000001,34.687,8.6581,11.210269999999998,27.096699999999995,12.510900000000003,12.967999999999998,320.59707
11.415000000000001,20.342299999999987,10.779,6.681000000000001,10.061899999999998,73.461,16.2316,5.787,9.251999999999999,7.641999999999999,10.782599999999999,8.9591,8.293299999999999,13.283799999999998,34.696,8.8936,11.239989999999999,27.054299999999998,12.496100000000004,12.9205,320.27209
11.415000000000001,20.3216,10.905000000000001,6.687,10.0902,73.486,15.898099999999998,5.7719000000000005,9.261000000000001,7.636,10.8451,8.9522,8.3763,13.244399999999997,34.693000000000005,11.016799999999998,11.241649999999998,27.131799999999988,12.478,13.424,322.87505
11.407,19.941200000000002,10.793999999999999,6.687,10.117199999999999,73.486,16.2726,5.764799999999999,9.25,7.703,10.830599999999999,8.9605,8.719199999999999,13.450299999999999,34.69,10.616900000000001,11.24737,27.161600000000004,12.4995,13.206000000000001,322.8047700000001
11.402000000000001,20.419899999999995,10.769,6.681000000000001,10.1639,73.485,16.065900000000003,5.778600000000001,9.243000000000002,7.7330000000000005,10.923700000000002,8.956899999999997,8.3051,13.620200000000004,34.681,10.456900000000001,11.259879999999995,27.171899999999997,12.474200000000003,13.062999999999999,322.65408
11.379999999999999,20.83130000000001,10.857999999999999,6.678000000000001,10.172500000000001,73.473,16.1413,5.792700000000001,9.248999999999999,7.672000000000001,11.012899999999998,8.959,8.1437,13.580099999999998,34.675,10.610700000000001,11.250440000000001,26.9724,12.461400000000001,12.997999999999998,322.91144
11.362,19.831000000000003,10.853,6.678000000000001,10.1931,73.49900000000001,15.981600000000007,5.7798,9.249,7.6850000000000005,11.032900000000001,8.978099999999998,8.2939,13.489999999999998,34.675,10.5208,11.256490000000001,26.96169999999999,12.4513,13.025,321.79669
11.332999999999998,20.2816,10.777000000000001,6.681000000000001,10.139999999999999,73.486,16.159599999999998,5.753300000000001,9.234,7.617,11.0207,8.972799999999998,8.3358,13.604800000000001,34.683,9.132499999999999,11.25588,27.065899999999992,12.473100000000002,12.995999999999999,321.00298
11.318,20.216500000000003,10.788,6.687,9.902519999999997,73.473,16.3252,5.7514,9.234,7.648,10.9557,8.9614,8.351,13.543199999999999,34.696000000000005,8.144400000000001,11.226299999999998,27.179,12.479399999999998,12.994,319.87402
11.318999999999999,19.856299999999997,10.895,6.681000000000001,9.9786,73.486,16.311,5.768300000000001,9.245999999999999,7.697000000000001,10.954200000000004,8.9629,8.4567,13.5197,34.690000000000005,8.504,11.26091,27.16720000000001,12.481,12.993000000000002,320.22781000000003
11.304000000000002,20.1997,10.787,6.702,10.030899999999999,73.473,16.197400000000002,5.745299999999999,9.245999999999999,7.654,10.897200000000002,8.9622,8.7345,13.340900000000003,34.690000000000005,10.6896,11.25327,27.241999999999994,12.469900000000003,12.974000000000002,322.59287000000006
11.272999999999998,20.7967,10.767000000000001,6.7379999999999995,10.046299999999999,73.473,16.238699999999994,5.7605,9.245000000000001,7.636,10.92,8.988899999999997,9.2261,13.385400000000002,34.687,9.674000000000001,11.238410000000002,27.164800000000007,13.8076,12.961899999999998,324.02831
11.270000000000001,19.7042,10.911999999999999,6.69,10.0882,73.44800000000001,16.589300000000005,5.761999999999999,9.246,7.696,10.775699999999999,9.0011,8.7536,13.499399999999998,34.693000000000005,8.689100000000002,11.203570000000001,27.3584,12.730199999999996,12.9217,321.03147
11.267000000000001,20.198800000000013,10.807,6.675000000000001,10.128600000000002,73.49900000000001,16.608300000000003,5.7595,9.219999999999999,7.636,10.7375,8.995000000000001,8.5384,13.717500000000001,34.687000000000005,8.4192,11.201289999999997,27.281800000000008,12.495600000000001,12.939200000000001,320.8116900000001
11.278,20.186999999999998,10.797,6.684000000000001,10.175899999999999,73.48599999999999,16.824999999999996,5.750500000000001,9.229000000000001,7.654,10.488000000000001,8.994299999999999,8.532899999999998,13.497599999999998,34.662,9.7959,11.20237,27.173000000000002,12.472100000000001,13.553484000000001,322.43805399999997
11.356,19.613099999999996,10.929,6.681000000000001,10.1957,73.49900000000001,16.921000000000003,5.7732,9.207,7.696,10.453800000000001,9.005499999999998,8.1146,13.412100000000002,34.662,9.1658,11.23138,27.2928,12.454199999999997,12.897699999999999,320.56088
11.408,20.223100000000002,10.822,6.678000000000001,10.2163,73.486,16.6732,5.7909999999999995,9.215,7.654,10.3615,9.0058,8.145900000000001,13.525899999999998,34.650000000000006,8.339899999999998,11.215729999999999,27.38239999999999,12.4597,12.952999999999998,320.20642999999995
11.421000000000001,20.673899999999993,10.793,6.684000000000001,10.239099999999999,73.486,16.2664,5.791799999999999,9.193000000000001,7.636,10.256100000000002,8.997200000000001,7.9057,13.580400000000004,34.65599999999999,8.168000000000001,11.20363,27.1997,12.469999999999999,12.9549,319.57583000000005
11.424000000000001,19.506399999999996,10.928,6.681000000000001,10.2575,73.486,16.703699999999998,5.7808,9.182,7.648,10.210400000000002,8.996599999999999,8.1,13.528800000000004,34.656,8.1432,11.19088,27.213099999999997,12.504700000000001,12.997999999999998,319.13908000000004
11.408000000000001,20.015499999999996,10.83,6.678000000000001,10.286799999999998,73.52300000000001,16.9371,5.742399999999999,9.193,7.654,10.1417,9.002499999999998,8.6743,13.656300000000002,34.668,7.960400000000003,11.216439999999999,27.291100000000014,12.485200000000003,12.983,320.34674
11.399000000000003,20.116599999999995,10.791999999999998,6.684000000000001,10.1681,73.51100000000001,16.666400000000003,5.781399999999999,9.183,7.648,9.9868,8.9919,9.015399999999998,13.5799,34.656,7.6652,11.22129,27.328199999999992,13.4548,12.963300000000002,320.81228999999996
11.376,19.70580000000001,10.918999999999999,6.678000000000001,10.1535,73.52300000000001,16.5405,5.7719000000000005,9.173,7.66,9.845600000000001,8.984899999999998,8.4925,13.708299999999998,34.65,7.547899999999999,11.21221,27.3575,13.070100000000002,12.960799999999997,319.3305100000001
11.360999999999999,20.26209999999999,10.825999999999999,6.678000000000001,10.156999999999998,73.77900000000001,16.962500000000002,5.7448,9.165000000000001,7.666,9.8249,8.988100000000001,8.407,13.795200000000001,34.65599999999999,7.4712,11.193100000000001,27.398200000000006,12.472999999999997,12.961299999999998,319.7694
11.357,20.6071,10.773000000000001,6.684000000000001,10.157799999999998,73.695,16.9937,5.7837,9.147,7.648,9.521700000000001,8.979999999999999,8.4428,13.292500000000002,34.653,7.4199,11.206900000000001,27.3625,12.469700000000003,12.970799999999999,319.16610000000003
11.353,19.645599999999995,10.855999999999998,6.684000000000001,10.171199999999999,73.67,16.384099999999997,5.7475000000000005,9.148000000000001,7.642,9.4574,8.9698,8.206199999999999,13.385600000000004,34.653,7.387800000000001,11.25483,27.3699,12.5165,12.979,317.48142999999993
11.363999999999999,20.1048,10.876000000000001,6.678000000000001,10.200099999999999,73.572,16.4025,5.724800000000001,9.133999999999999,7.678,9.333699999999999,8.49,8.2761,13.5423,34.659,7.437500000000001,11.24848,27.345700000000008,12.491000000000001,13.020299999999999,317.57828
11.358,20.0473,10.789,6.687,10.2255,73.474,16.8772,5.7456,9.132,7.6240000000000006,9.1791,8.965099999999998,8.308300000000001,13.286100000000003,34.653,8.695900000000002,11.22976,27.40620000000001,12.512099999999995,13.502999999999998,319.69816
11.333,19.655500000000007,10.855,6.684000000000001,10.2471,73.462,16.6275,5.772399999999999,9.116,7.630000000000001,9.0714,8.9691,8.4759,13.415799999999997,34.655,7.8782000000000005,11.22213,27.3393,12.5055,13.215000000000002,318.12982999999997
11.308,19.946800000000007,10.857999999999999,6.687,10.265299999999998,73.412,16.474999999999998,5.743,9.114,7.648,8.963599999999998,8.9635,8.363800000000001,13.257800000000003,34.64600000000001,7.5946,11.244100000000001,27.342100000000002,12.455300000000003,13.083400000000001,317.3713
11.346000000000002,20.466099999999997,10.775,6.684000000000001,10.271899999999999,73.37500000000001,16.0429,5.7647,9.132,7.6240000000000006,8.8973,8.9653,8.1992,13.264100000000001,34.64900000000001,7.6943,11.241249999999999,27.41079999999999,12.4585,12.997200000000001,317.25855000000007
11.399000000000001,19.329400000000003,10.849,6.687,10.2879,73.36300000000001,16.1064,5.747999999999999,9.179,7.622999999999999,8.824500000000004,8.957600000000001,8.391499999999999,13.362700000000002,34.649,7.569400000000001,11.24975,27.421900000000004,12.4997,13.038,316.53575000000006
11.439,19.753900000000005,10.866,6.684000000000001,10.324599999999998,73.462,16.087699999999998,5.741499999999999,9.073,7.666,8.734699999999998,8.959799999999998,8.203199999999999,13.2284,34.65200000000001,7.5767,11.255250000000002,27.408699999999996,12.482600000000003,13.038,316.63705000000004
11.481999999999998,19.9044,10.774000000000001,6.684000000000001,10.3443,73.44900000000001,16.3993,5.7328,9.078,7.641999999999999,8.5975,8.969,7.991799999999999,13.413000000000002,34.671,8.28036,11.2316,27.370399999999997,13.445700000000002,12.9858,318.44596
11.449000000000002,19.52409999999999,10.765999999999998,6.684000000000001,10.374,73.462,16.652399999999997,5.7593000000000005,9.053,7.617,8.4839,8.960899999999999,7.3837,13.4094,34.664,7.672599999999999,11.209369999999998,27.285700000000002,13.098,12.978699999999998,316.48707
11.359000000000002,20.008400000000005,10.897,6.695999999999999,10.389,73.4,16.2994,5.788099999999999,9.038,7.66,8.3702,8.957699999999999,7.4782,13.303700000000001,34.664,7.588400000000001,11.212949999999998,27.276600000000002,12.455899999999998,12.987699999999998,315.83025000000004
11.349,20.614400000000003,10.805,6.678000000000001,10.4212,73.36300000000001,16.5727,5.7968,9.049999999999999,7.630000000000001,8.2993,8.9486,7.5592999999999995,13.3358,34.664,7.7883,11.257060000000003,27.192599999999995,12.4544,13.003199999999998,316.78266
11.357000000000001,19.5169,10.780000000000001,6.723,10.4378,73.35100000000001,16.2149,5.7945,9.059,7.629,8.187100000000001,8.9431,7.7266,13.4635,34.65800000000001,8.300699999999999,11.26557,27.368800000000004,12.4599,13.004700000000003,316.24107000000004
11.350999999999999,20.0139,10.896999999999998,6.678000000000001,10.465799999999998,73.35100000000001,16.1852,5.8336000000000015,9.065,7.648,8.1236,8.937199999999997,7.8515,13.337700000000002,34.67,7.5942,11.263300000000003,27.355200000000014,12.4305,12.943700000000003,315.99539999999996
11.350000000000001,19.970500000000005,10.805000000000001,6.69,10.499299999999998,73.32700000000001,16.1186,5.786099999999999,9.058,7.611000000000001,8.052900000000001,8.935599999999999,8.0734,13.373900000000006,34.676,7.647899999999999,11.259740000000004,27.3505,12.455100000000002,13.659199999999998,316.6997400000001
11.366000000000001,19.560999999999996,10.785,6.684000000000001,10.524899999999999,73.33900000000001,16.0097,5.7554,9.036999999999999,7.617,7.9607,8.932499999999997,8.223700000000001,13.364199999999999,34.673,7.6532,11.262960000000001,27.3857,12.434499999999996,12.952,315.52146
11.359,20.0595,10.918999999999999,6.684000000000001,10.540000000000001,73.33900000000001,16.8375,5.7358,9.029,7.636,7.9178,8.9379,8.546100000000001,13.312899999999999,34.666999999999994,7.527800000000001,11.26069,27.3608,12.4311,12.940000000000001,317.04089
11.387,20.6914,10.83,6.684000000000001,10.556400000000002,73.32700000000001,16.261200000000002,5.7345,9.027000000000001,7.629,7.859400000000001,8.9297,8.4185,13.373299999999999,34.671,7.4628,11.276219999999999,27.292200000000012,12.4353,12.9305,316.77642000000003
